url,title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
,Mariachis,tv,"Comedy, Drama, Music",2022,tt11651278,5.6,168,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,,tv,Reality,2023,,,,"DK, FI, NO, SE"
,"Batalha dos Cozinheiros",tv,Reality-TV,2016,tt6315796,,,"BO, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
,"Polar Park",tv,"Comedy, Crime, Mystery",2023,tt29627241,7.3,676,"BE, FR, MC"
,,tv,"Family, Reality",2023,,,,DK
,"The One That Got Away",tv,"Comedy, Drama, Romance",2018,tt7849048,7.8,29,"CZ, RO"
,"La maldición del Windsor",tv,Documentary,2023,tt26752319,6.4,55,"AD, ES"
,,tv,"Documentary, Crime",2023,,,,"DK, FI, NO, SE"
,"Only You: An Animated Shorts Collection",tv,"Animation, Comedy, Fantasy",2023,tt26969235,6.4,95,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"AEW: All Access",tv,Reality-TV,2023,tt26823096,7.5,151,"AG, BB, BS, HN, NI, RS, TT, US"
,"Mean Girl Murders",tv,"Crime, Documentary",2023,tt26742875,6.2,212,"AD, AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HU, JM, LC, MC, MD, MX, NI, NL, NO, PA, PE, PL, PY, RO, RS, SE, SK, SV, TC, TT, US, UY, VE"
,"Jared from Subway: Catching a Monster",tv,"Crime, Documentary",2023,tt26753472,5.9,1981,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Et hardt liv med Ronny",tv,Documentary,2023,tt27163228,6.4,10,NO
,"Super Turbo Story Time",tv,"Animation, Documentary",2023,tt20918600,,,"HN, US"
,Bookie,tv,Comedy,2023,tt22485826,7.4,4431,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"The Flipping El Moussas",tv,Documentary,2023,tt21102904,4.1,419,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, HN, JM, LC, MX, NI, NL, NO, PA, PE, PL, PY, SE, SV, TC, TT, US, UY, VE"
,"Ex on the Beach Suomi",tv,Reality-TV,2020,tt14230834,3.8,8,"DK, FI, NO, SE"
,,tv,Reality,2021,,,,SE
,"Renovation Resort Showdown",tv,Reality-TV,2023,tt26442970,7.6,41,"AG, BB, BS, HN, NI, TT, US"
,"Unbelievable Me",tv,Documentary,2023,tt26717216,6.7,12,"AD, AR, BG, BO, BR, CL, CO, CR, CZ, DK, ES, GT, HU, MD, MX, NL, NO, PE, PL, RO, SE, SK, SV, UY"
,"Hot Wheels: Ultimate Challenge",tv,Game-Show,2023,tt27047709,4.5,188,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Deadliest Kids",tv,Crime,2021,tt15732474,6.1,50,"AD, AG, BB, BE, BG, BS, CZ, ES, FR, HN, HU, MC, MD, NI, NO, RO, SK, TT, US"
,Wolf,tv,"Crime, Drama, Thriller",2023,tt14466338,6.7,4187,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK"
,"Naked and Afraid: Solo",tv,Reality-TV,2023,tt26753382,6.9,99,"AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"El hijo zurdo",tv,"Drama, Thriller",2023,tt21278500,6.2,266,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Deadly Islands",tv,Documentary,2014,tt3747170,7.1,73,NO
,"The Next Great Baker Latin America",tv,Reality-TV,2014,tt4661282,,,"AR, BO, BR, BZ, CL, CO, CR, DK, DO, EC, FI, GT, JM, LC, MX, NL, NO, PA, PE, PT, PY, SE, SV, TC, UY, VE"
,"Headless Chickens",tv,"Comedy, Sport",2023,tt21867228,5.8,314,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,,tv,,2021,,,,"AG, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"The Tattooist of Auschwitz",tv,"Drama, History, Romance",2024,tt9022422,8,10293,"AR, BO, CL, CO, CR, GT, MX, PE, SV, UY"
,,tv,,2023,,,,"BG, MD, NL, RO"
,"Mad Dog Made",tv,Reality-TV,2018,tt9600838,,,"BG, CZ, HU, SK"
,"FBOY Island Danmark",tv,Reality-TV,2023,tt27179734,5.3,17,"DK, FI, NO, SE"
,"Prince Charming Polska",tv,"Game-Show, Reality-TV, Romance",2021,tt15683426,6.1,14,PL
,"Garbage Boy and Trash Can",tv,Animation,2019,tt29289159,7.9,9,"BE, CZ, ES, FI, NL, NO, RO, SE"
,,tv,"Reality, Family",2023,,,,"BE, NL"
,"Texas Metal's Loud and Lifted",tv,"Documentary, Reality",2023,tt27520925,7.2,19,"DK, FI, HN, NO, US"
,"Build It Forward",tv,"Reality, Documentary",2022,tt15771980,,,"AG, BB, BS, HN, NI, RS, TT, US"
,"Tempting Fortune",tv,Reality-TV,2023,tt20255056,7.2,157,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,#BringBackAlice,tv,"Crime, Drama, Mystery",2023,tt26732848,5.8,676,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Happy to Be Home with the Benkos",tv,Reality-TV,2023,tt26544587,7.5,80,"AG, BB, BS, HN, NI, NL, TT, US"
,"The Whole Story with Anderson Cooper",tv,Talk-Show,2023,tt27238424,5.7,115,"AG, BB, BS, HN, NI, RS, TT, US"
,"Angel City",tv,Documentary,2023,tt27229094,6.8,241,"AD, AG, BA, BB, BE, BG, BS, CZ, DK, ES, FI, FR, HN, HR, HU, MD, ME, MK, NI, NL, NO, PL, PT, RO, RS, SE, SI, SK, TT, US"
,"100 Years of Warner Bros.",tv,"Documentary, History",2023,tt27729024,7.5,807,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Seeking Brother Husband",tv,Reality-TV,2023,tt25919854,4.8,84,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,,tv,"Action & Adventure, Reality",2019,,,,FR
,Malpractice,tv,"Crime, Drama, Thriller",2023,tt20918594,7.1,2450,PL
,"City of God: The Fight Rages On",tv,"Crime, Drama",2024,tt27535062,7.4,1269,"AR, BE, BO, BR, CL, CO, CR, CZ, DK, ES, FI, FR, GT, MX, NL, NO, PE, RO, SE, SV, US, UY"
,,tv,Reality,2023,,,,PL
,"Gordon Ramsay's Food Stars",tv,"Game-Show, Reality-TV",2023,tt27446484,5.8,435,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,,tv,,2023,,,,PL
,"Renovation 911",tv,Reality-TV,2023,tt22474616,8.6,31,"AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, HN, HU, JM, LC, MD, MX, NI, PA, PE, PY, RO, SK, SV, TC, TT, US, UY, VE"
,"Funny or Die's High Science",tv,Comedy,2023,tt27630082,7.4,47,"AG, BB, BS, CZ, HN, NI, PL, SK, TT, US"
,"Total Drama Island: Reboot",tv,"Animation, Comedy",2023,tt29116817,7.4,460,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, PA, PE, PY, RS, SV, TC, US, UY, VE"
,"Stranded with My Mother-in-Law",tv,Reality-TV,2023,tt27494436,6.3,410,PL
,"Builder Brothers' Dream Factory",tv,Animation,2023,tt11873224,8.3,30,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"SmartLess: On the Road",tv,"Comedy, Documentary",2023,tt15242936,8.2,2334,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Downey's Dream Cars",tv,"Documentary, Reality-TV",2023,tt20297790,6.4,415,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Ciao House",tv,Reality,2023,tt27574232,6.4,275,"AG, BB, BS, BZ, CZ, DK, DO, EC, FI, HN, JM, LC, NI, NO, PA, PY, RO, RS, SE, TC, TT, US, VE"
,"This is Mark Rober",tv,Reality-TV,2023,tt27604204,8.1,31,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,Cuquin,tv,"Animation, Family, Fantasy",2023,tt27759571,7.2,46,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"Naked and Afraid: Last One Standing",tv,Reality-TV,2023,tt27462910,7.9,587,"AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,,tv,Reality,2023,,,,SE
,"The Johnnyswim Show",tv,Reality-TV,2021,tt15738520,,,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"Mark Rober's Revengineers",tv,Reality-TV,2023,tt27601394,5.6,148,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PT, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
,"Two Sides of the Abyss",tv,"Crime, Drama, Thriller",2023,tt18246900,6.1,463,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"LEGO® DreamZzz",tv,"Action, Adventure, Animation",2023,tt27613744,6.3,296,"BE, CZ, DK, ES, FI, FR, NL, NO, RO, SE"
,"Fixer Upper: The Hotel",tv,Reality-TV,2023,tt27498120,6.9,85,"AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, FR, GT, HN, HU, JM, LC, MC, MD, MX, NI, NL, PA, PE, PY, RO, RS, SK, SV, TC, TT, US, UY, VE"
,"Renovation Wild",tv,Reality,2023,tt21188092,7.2,26,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, NL, PA, PE, PT, PY, RO, SI, SK, SV, TC, UY, VE"
,"Fix My Frankenhouse",tv,Reality,2023,tt27746911,7.8,53,"AD, AG, AR, BB, BG, BO, BR, BS, CL, CO, CR, CZ, DK, ES, FI, GT, HN, HU, MD, MX, NI, NL, NO, PE, RO, RS, SE, SK, SV, TT, US, UY"
,"Home in a Heartbeat with Galey Alix",tv,Reality,2023,tt27610263,7.8,99,"AG, AR, BB, BG, BO, BR, BS, CL, CO, CR, CZ, GT, HN, HU, MD, MX, NI, NL, PE, RO, RS, SK, SV, TT, US, UY"
,Pati,tv,Drama,2023,tt27562193,7.3,109,PL
,,tv,Reality,2024,,,,"CZ, HN, RO, US"
,"Coisa de Menino",tv,Documentary,2023,tt27250244,8.4,18,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Match Me Abroad",tv,"Reality-TV, Romance",2023,tt27538940,6.5,119,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Silly Sundays",tv,"Animation, Comedy, Family",2023,tt28315425,8.1,13,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
,"What Am I Eating? with Zooey Deschanel",tv,"Documentary, Family",2023,tt23902454,6.4,147,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"The 2010s",tv,Documentary,2023,tt27561643,7.3,153,"AG, BB, BS, HN, NI, TT, US"
,"Street Outlaws: Locals Only",tv,Reality-TV,2023,tt27605637,5.6,16,"AG, BB, BS, HN, NI, TT, US"
,"Lu & the Bally Bunch",tv,Animation,2023,tt27302116,8.1,43,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
,,tv,,2023,,,,"AD, BA, BE, BG, CZ, DK, ES, FI, FR, HN, HR, HU, MC, MD, ME, MK, NL, NO, PL, PT, RO, SE, SI, SK, US"
,VGLY,tv,"Comedy, Drama, Musical",2023,tt21304664,6.9,349,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,,tv,Documentary,2015,,,,"AD, AR, BE, BO, BR, CL, CO, CR, DO, ES, FR, GT, JM, MC, MX, PA, PE, PY, SV, UY, VE"
,"How to Create a Sex Scandal",tv,"Action, Animation, Comedy",2023,tt27739528,6.8,1201,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Supermarket Stakeout",tv,Reality,2020,tt13261454,,,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"Poquita Fe",tv,Comedy,2023,tt23728826,7.6,907,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Alt for Norge",tv,"Documentary, History",2005,tt0462079,6.4,36,NO
,"The Big Swindle",tv,"Crime, Documentary",2023,tt29604923,6.7,26,"AG, BA, BB, BE, BG, BS, CZ, DK, FI, FR, HN, HR, HU, MC, MD, ME, MK, NI, NL, NO, PL, RO, SE, SI, SK, TT, US"
,"Summer Baking Championship",tv,Reality-TV,2023,tt27762890,7.5,97,"AG, BA, BB, BG, BS, CZ, HN, HR, HU, MD, ME, MK, NI, PT, RO, RS, SI, SK, TT, US"
,"First Five",tv,Documentary,2023,tt27943492,5.7,227,"AD, AG, BA, BB, BG, BS, CZ, DK, ES, FI, HN, HR, HU, MD, ME, MK, NI, NL, NO, PL, PT, RO, SE, SI, SK, TT, US"
,Milo,tv,Animation,2021,tt15655602,8,36,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The Man Who Played with Fire",tv,Documentary,2023,tt27766537,7.4,231,"AG, BB, BS, DK, FI, HN, NI, NL, NO, PL, SE, TT, US"
,,tv,Documentary,2023,,,,"DK, FI, NO, SE"
,"From Wags to Riches with Bill Berloni",tv,Reality-TV,2015,tt4936020,6.8,7,"BA, BE, CZ, FR, HR, MC, MD, ME, MK, NL, NO, RO, SI, SK"
,"AEW Collision",tv,"Action, Sport",2023,tt27776045,7.5,268,"FR, MC"
,"Conan O'Brien Must Go",tv,"Comedy, Documentary",2024,tt27790101,8.2,3815,"AD, AR, BA, BE, BG, BO, BR, CL, CO, CR, CZ, DK, ES, FI, FR, GT, HN, HR, HU, MC, MD, ME, MK, MX, NL, NO, PE, PL, PT, RO, RS, SE, SI, SK, SV, US, UY"
,"The Curious Case of Natalia Grace",tv,"Biography, Documentary, Mystery",2023,tt27896931,6.8,4163,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"I Survived Bear Grylls",tv,"Adventure, Reality-TV",2023,tt27486525,4,96,"AG, BB, BS, HN, NI, RS, TT, US"
,"Holden Bros. Restos",tv,Reality-TV,2023,tt27504856,6.1,32,"BE, DK, FI, FR, HN, MC, NL, NO, PL, SE, US"
,,tv,Reality,2017,,,,"HN, US"
,"Pop Paper City",tv,"Adventure, Animation",2022,tt22777336,9,27,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Swiping America",tv,"Documentary, Reality-TV, Romance",2023,tt27830197,6.9,138,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"House Hunters Ho Ho Home",tv,Reality,2021,tt16711020,,,"AG, BB, BS, HN, NI, TT, US"
,"Mind of a Monster",tv,"Crime, Documentary",2019,tt10752100,7,228,"AR, BE, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Giada on the Beach",tv,"Family, Reality-TV, Talk-Show",2018,tt8660526,6.6,15,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Best Bite in Town",tv,Reality-TV,2024,tt31598097,6.9,58,"CZ, HN, RO, RS, US"
,"Hot Dish with Franco",tv,Reality-TV,2023,tt29425483,8.9,11,"AG, BB, BS, HN, NI, RS, TT, US"
,"Contraband: Seized at the Border",tv,Reality-TV,2023,tt28184020,8.2,111,"AG, AR, BB, BO, BR, BS, CL, CO, CR, GT, HN, MX, NI, PE, SV, TT, US, UY"
,"Mission Unexplained",tv,Mystery,2023,tt27164616,7.2,51,"AG, BB, BS, HN, NI, RS, TT, US"
,"Burden of Proof",tv,"Crime, Documentary, Thriller",2023,tt8637336,6.7,1190,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"60 Days on the Estates",tv,Documentary,2023,tt28440917,7.6,21,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,,tv,Reality,2023,,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"TV Novel: Dear My Sister",tv,"Drama, Romance",2011,tt5699318,,,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
,"Police Rescue Australia",tv,Reality-TV,2023,tt27827431,6.5,9,NL
,,tv,Reality,2023,,,,"AR, BO, BR, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
,Tracked,tv,Reality-TV,2023,tt16163646,7.1,93,"AG, BB, BR, BS, DK, FI, HN, NI, NL, NO, PL, SE, TT, US"
,"Motel Rescue",tv,Reality-TV,2023,tt26544588,6.6,82,"AG, BB, BS, HN, NI, RS, TT, US"
,"Naked. Loud. Proud.",tv,Documentary,2023,tt27997206,6.2,35,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Eli Roth Presents: The Legion of Exorcists",tv,"Horror, Reality-TV",2023,tt27621450,4.2,231,"AG, BB, BS, HN, NI, NL, PL, RS, TT, US"
,"Married to Evil",tv,Crime,2023,tt28099507,7.1,91,"AD, AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HU, JM, LC, MC, MD, MX, NI, NL, NO, PA, PE, PL, PY, RO, SE, SK, SV, TC, TT, US, UY, VE"
,,tv,,2023,,,,"AG, BB, BS, HN, NI, TT, US"
,"Late Night Lockup",tv,Reality-TV,2023,tt28094595,8.1,78,"AG, AR, BB, BE, BO, BR, BS, CL, CO, CR, FR, GT, HN, MC, MX, NI, NL, PE, PL, SV, TT, US, UY"
,"My Magic Closet",tv,Drama,2023,tt28226395,6.3,214,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Fright Krewe",tv,"Adventure, Animation, Family",2023,tt28004970,7.3,514,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,Hop,tv,"Adventure, Animation, Comedy",2024,tt28054315,7.2,25,"HN, RS, US"
,"Crack Addicts",tv,Reality-TV,2023,tt27859155,7.8,92,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,,tv,,2016,,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Silos Baking Competition",tv,Reality-TV,2022,tt21613984,4.9,41,"AG, AR, BB, BO, BR, BS, CL, CO, CR, GT, HN, MX, NI, PE, SV, TT, US, UY"
,,tv,,2016,,,,"HN, US"
,,tv,,2018,,,,"HN, US"
,,tv,,2022,,,,"HN, US"
,,tv,Reality,2021,,,,"BE, NL"
,,tv,"Documentary, Crime, Drama",2023,,,,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,,tv,"Crime, Documentary",2022,,,,"AG, BB, BS, HN, NI, TT, US"
,"Shaun White: The Last Run",tv,"Biography, Documentary, Sport",2023,tt27601208,8.4,380,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,,tv,"Documentary, Crime",2023,,,,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,,tv,,2020,,,,"AD, AG, AR, BB, BO, BR, BS, CL, CO, CR, ES, FR, GT, HN, MC, MX, NI, PE, RS, SV, TT, US, UY"
,,tv,Documentary,2023,,,,"AD, ES, PT"
,"Love & Marriage: Detroit",tv,"Comedy, Drama, Reality-TV",2023,tt27790155,4.1,48,"AG, BB, BS, HN, NI, TT, US"
,"Mia's Magic Playground",tv,Animation,2020,tt11178244,5.7,22,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Superpowered: The DC Story",tv,"Documentary, History",2023,tt15482680,7.2,536,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Massacre na Escola: A Tragédia das Meninas de Realengo",tv,Documentary,2023,tt28317885,3.5,378,BR
,"Suicide Squad Isekai",tv,"Action, Adventure, Animation",2024,tt28279848,6.3,1752,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, ES, FI, FR, GT, HN, HR, HU, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, US, UY, VE"
